K16_V018,15518
K17_V015,22456
K19_V023,692
K18_V019,13410
K19_V023,6663
K16_V018,15573
K09_V021,12170
K06_V023,9701
K19_V030,32438
K06_V023,9081
K18_V019,13322
K19_V015,10787
K15_V009,12759
K05_V019,30480
K13_V012,19794
K02_V031,12975
K12_V026,776
K02_V031,8166
K02_V031,8226
L22_V010,13619
K08_V023,1548
K18_V005,14991
K02_V004,33315
K16_V010,14630
K16_V020,7980
K19_V015,10175
K11_V011,27762
K17_V024,3902
K19_V018,8673
K18_V012,8589
K16_V029,6699
K17_V015,22556
K16_V023,22056
K12_V031,9069
K03_V012,12171
K03_V022,20015
K11_V011,27582
K14_V011,15347
K11_V011,26141
K05_V023,6632
K12_V005,2522
K06_V023,10313
K18_V019,13613
K06_V023,10368
K11_V011,26021
K20_V016,20715
K19_V015,9969
L22_V009,25124
K11_V011,26394
K11_V016,21754
K09_V010,17450
K17_V015,22597
K02_V004,33102
K01_V020,12642
K05_V019,29603
K02_V004,24555
K13_V011,5559
K20_V016,14073
K11_V011,26316
K19_V003,23156
K05_V019,30390
K16_V012,15239
K11_V011,26424
K05_V019,29573
K13_V021,22515
K11_V011,26619
K13_V011,5487
L25_V046,1460
L25_V046,1650
K13_V010,30728
K05_V019,29765
K09_V021,12200
L25_V046,1500
K05_V019,29705
K13_V019,5035
K19_V003,23336
K15_V019,14838
K08_V020,23633
K15_V001,18693
K16_V004,30354
K14_V021,27941
K09_V006,5259
K09_V019,4616
K14_V019,27164
K14_V021,27911
K06_V029,29898
K18_V004,7665
K16_V004,20103
K16_V017,13383
K08_V020,23700
K15_V003,13454
K16_V008,19991
K10_V011,7974
K17_V013,24393
K20_V012,12010
K15_V001,18657
K01_V003,33389
K13_V017,15971
K15_V019,15126
K06_V029,29775
