L30_V027,5819
L30_V014,1839
L30_V014,1075
L30_V027,5135
L30_V027,5279
L28_V017,12622
L30_V087,4235
L30_V027,5651
L30_V027,289
L30_V052,4745
L30_V074,4557
L30_V052,816
L30_V074,2768
L30_V052,4628
L30_V027,5699
L28_V003,25920
K02_V019,23055
K02_V019,23100
L30_V083,1524
L30_V074,1932
L30_V074,2089
L30_V027,8518
L30_V014,1007
L30_V014,1918
L30_V027,5437
L30_V073,3889
L30_V027,2855
L30_V051,2804
L30_V027,5557
L30_V027,8283
L30_V027,3745
L30_V052,5319
L28_V016,24524
L29_V014,21870
L30_V052,4685
L30_V074,1670
L30_V074,4533
L30_V052,4733
L30_V074,6047
L30_V090,2075
K03_V029,23220
L30_V074,2465
K20_V004,21484
L30_V052,4049
L27_V007,5400
L30_V027,1848
L29_V014,20655
L30_V052,6823
L30_V090,2203
L30_V018,1367
L30_V074,5425
L30_V074,5426
K12_V012,20300
L30_V074,2762
L28_V007,15706
L30_V074,6072
L30_V044,1364
L30_V027,2996
L28_V004,9990
L29_V001,14997
L30_V083,1525
L29_V014,19980
L30_V073,3840
L27_V012,11880
L30_V064,2457
L30_V014,1150
L30_V091,1581
K04_V020,19256
L28_V001,4995
L29_V001,15000
L29_V014,6075
L30_V091,6294
L30_V014,623
L30_V002,2860
L30_V052,4579
L30_V052,4592
L30_V020,803
L30_V051,2036
L30_V083,1523
L30_V052,4885
L30_V002,2812
L30_V027,3711
L28_V023,486
L30_V027,3135
L28_V019,14197
L30_V074,3885
L30_V012,5103
L30_V090,2003
L30_V074,4292
L28_V016,24525
K16_V006,24498
K03_V029,23121
L30_V074,2489
L30_V070,1667
K06_V013,13422
K20_V004,21510
L30_V027,1000
L30_V027,6417
L28_V009,486
L28_V014,486
