K11_V011,32109
K05_V022,27627
K05_V022,27660
K12_V003,5474
K16_V024,8733
K05_V022,27810
K02_V017,25305
L21_V018,24690
K01_V007,16193
K02_V017,25485
K20_V004,16176
L27_V010,8775
L28_V009,19170
L27_V004,3570
K13_V025,31221
K17_V002,2022
K15_V012,21728
L28_V019,10800
K08_V018,2735
K16_V014,2843
K11_V021,32012
K13_V012,7237
K07_V030,354
L28_V007,405
K11_V011,31364
K11_V021,31221
L28_V009,19130
L28_V019,10665
K01_V012,8259
K03_V019,5253
L28_V020,6884
K06_V012,23597
K15_V012,21813
L21_V018,24992
K11_V021,21933
K17_V022,28397
K02_V017,25653
K10_V028,27213
K02_V017,25245
K11_V021,31587
K11_V021,31760
K06_V006,29295
K11_V021,31464
K05_V022,27739
L22_V004,15465
L28_V012,5145
K20_V004,25620
K15_V012,21897
L30_V033,3042
K08_V005,18570
L30_V033,3047
L30_V030,7083
K01_V004,3540
K03_V021,28115
K01_V014,14729
K14_V030,10230
L30_V033,3037
K17_V016,17599
L30_V033,3072
K15_V030,34905
K11_V011,30539
K08_V005,18690
K08_V018,29517
K08_V005,18560
K17_V018,28155
K03_V015,5406
K15_V008,14604
L30_V033,3077
K03_V008,29673
K06_V003,28704
L22_V017,3180
K04_V028,16350
K16_V014,24818
K16_V032,13747
K10_V013,9932
K16_V004,27279
K06_V008,17694
L22_V011,14085
K01_V004,3493
K05_V001,6993
L30_V033,3082
L30_V033,3052
K02_V010,21527
K20_V022,22829
K11_V011,31574
K10_V005,21573
L30_V033,7723
K19_V007,17238
L28_V012,5291
K11_V001,23820
K15_V027,27942
K08_V002,22590
K18_V017,20853
K18_V002,6557
L29_V012,3767
K02_V007,6897
K02_V001,19800
L30_V033,3027
L21_V018,24684
K04_V019,4950
