K17_V013,26322
K17_V013,26136
K17_V013,26262
L25_V049,12149
K09_V013,5264
L22_V005,2919
K06_V005,10523
L22_V028,10553
K05_V020,8064
K06_V012,4043
L25_V039,1499
L25_V021,1499
K07_V016,9836
K06_V002,3720
K05_V020,8094
L25_V069,47328
L25_V010,53982
L25_V038,5550
L25_V079,24900
L25_V027,43350
L25_V004,1499
L25_V049,40050
L25_V026,40120
L25_V088,32498
L25_V077,1315
L25_V005,1511
L25_V027,43344
L25_V066,30059
L25_V067,42106
K07_V005,21750
L25_V078,1683
L25_V085,58380
L25_V052,38289
L25_V084,56765
L25_V057,1592
L25_V070,31704
L21_V023,8127
L21_V023,8157
K16_V017,5070
L25_V049,46383
K10_V020,6089
L22_V005,5537
L28_V012,22589
L30_V042,1787
K06_V003,2630
K02_V026,10333
K01_V030,7128
K09_V021,35262
K06_V016,30152
K06_V016,29775
L25_V070,14295
K19_V027,27250
K07_V011,4044
L25_V061,13851
L30_V070,1667
K16_V011,8373
K07_V003,26056
L22_V006,3672
L25_V040,12603
L25_V008,15039
K05_V020,22329
K06_V016,29840
L25_V043,22506
K19_V005,17785
L25_V017,11043
K18_V020,1650
L30_V070,1241
L25_V004,13029
L25_V049,18861
K17_V028,3524
L30_V042,1691
K18_V011,2558
L25_V005,27282
L25_V043,22529
L25_V021,16020
K14_V010,15393
L30_V042,1651
L25_V085,28737
L25_V084,23381
L30_V083,6530
L25_V088,16042
L30_V018,1558
L30_V074,6044
L25_V030,18723
K02_V023,26625
K01_V030,7188
K20_V015,3479
L25_V067,231
K14_V015,13892
L25_V025,18795
L28_V010,10260
K09_V021,16458
K18_V011,3717
L29_V005,10585
K19_V004,2022
K20_V001,30188
K06_V019,5280
K11_V008,5691
K19_V016,22361
K05_V018,2042
