L27_V006,698
L27_V016,5880
L28_V006,24774
K01_V026,12461
L27_V009,2192
K17_V008,4117
L28_V006,25662
L28_V006,25655
L28_V006,25656
L28_V006,24802
L28_V006,25660
L28_V006,25610
L28_V006,24750
L28_V006,24807
L28_V006,25674
L28_V006,25676
L28_V006,25668
L29_V018,19196
L28_V006,25664
L28_V006,24780
K13_V020,21374
L27_V009,2306
L29_V019,9375
L26_V209,4720
K12_V011,12105
L26_V077,6016
L26_V209,4701
L26_V209,4705
L26_V170,5760
L26_V209,4714
L26_V209,4728
L29_V022,12329
L26_V441,4717
K12_V029,1944
L29_V008,20520
L28_V006,25673
L28_V006,25675
L27_V009,2195
L27_V009,2175
L29_V022,10800
L27_V016,1784
L27_V006,4596
L28_V006,25606
L29_V005,7352
K13_V005,26408
K07_V029,28755
K13_V020,21519
K07_V029,28737
K13_V014,17199
K20_V002,22595
L26_V037,4350
L26_V209,4723
L26_V209,4725
L28_V006,25670
K18_V015,19703
L26_V441,4720
K13_V005,26527
L28_V022,21870
K13_V005,25725
L26_V110,4388
L28_V006,2310
L26_V209,4703
L21_V001,32828
L28_V023,8655
K01_V027,20463
L28_V006,25663
L27_V006,720
L28_V006,25661
L26_V040,3752
L28_V022,21864
L29_V020,3001
L27_V016,1720
L27_V009,2181
L28_V006,24823
L27_V009,2184
L27_V009,2188
L27_V009,2189
L28_V006,25666
L29_V020,3000
L28_V006,24769
L26_V466,4864
L29_V005,7425
K10_V011,20885
L26_V201,4500
K01_V011,1794
K10_V011,21579
L26_V209,4722
L21_V013,23058
L26_V441,4730
K16_V017,12452
L26_V075,78
K07_V029,28683
K17_V005,34968
L26_V075,5043
L26_V274,4749
K10_V026,17850
L26_V209,4741
L26_V441,4721
K15_V026,26763
L26_V470,5332
