K14_V027,13592
K14_V027,13652
K14_V027,13845
K14_V027,14123
K16_V023,9613
K08_V007,11327
K13_V010,3272
K09_V001,826
K09_V013,26877
K07_V006,6194
K15_V003,26860
K08_V007,8861
K05_V030,14072
K08_V008,23616
K08_V008,23049
K08_V015,6534
K16_V013,9131
K10_V005,22415
K10_V005,22355
K07_V004,2677
K08_V007,12076
K08_V004,13991
L21_V019,24986
K10_V009,21139
K16_V023,9676
K07_V017,8070
K09_V008,7020
K09_V017,8493
K02_V028,22254
K15_V003,18287
K14_V027,14445
K12_V008,4427
L29_V005,19148
L24_V013,6820
K07_V012,8355
K09_V012,27027
K07_V031,24300
K07_V006,18521
K10_V009,19260
K10_V016,12018
K02_V028,23172
L24_V003,66
K10_V009,19423
K03_V017,20237
L24_V010,10664
K05_V026,21327
K15_V013,31467
K08_V001,4328
K01_V006,20349
L24_V004,22184
K08_V003,16936
K08_V004,13858
K09_V001,18575
K06_V010,16173
K12_V008,5543
K14_V027,14505
K08_V002,14460
K10_V009,20767
K11_V015,18303
K11_V015,17364
L22_V013,12098
L21_V019,25442
K09_V012,26493
K09_V012,26595
K09_V001,4520
K08_V007,12167
K11_V010,8997
K04_V019,11514
L24_V019,2432
K10_V009,7598
L29_V005,19860
K15_V021,2058
K06_V017,9252
L24_V023,4560
L22_V020,23450
K07_V031,25650
K07_V016,17204
K03_V011,15834
L29_V005,18508
K13_V011,12212
L29_V005,19170
K10_V009,7851
K06_V014,7778
K16_V020,27372
L28_V006,7290
L28_V006,8235
K08_V001,4350
K08_V007,408
L27_V001,3105
K10_V005,22247
K04_V022,16644
L22_V013,11129
K10_V009,21720
K09_V014,37982
L22_V016,1950
K19_V009,11409
K09_V001,1202
K19_V011,28062
K15_V003,26900
K13_V008,4572
