L27_V010,11745
K11_V026,2568
K13_V010,2478
L27_V010,11662
L22_V005,8255
L28_V014,20748
K06_V031,3420
K13_V010,2478
K03_V016,22339
K04_V007,9102
L29_V005,6075
K12_V028,3457
K09_V022,20573
L28_V002,9402
L22_V017,3529
K10_V022,13213
L28_V015,3188
L29_V021,1116
L28_V014,20790
K04_V015,4772
L29_V019,25785
L22_V005,10893
K15_V022,11099
K11_V026,2423
L29_V021,9315
K05_V015,5160
K17_V020,19461
K01_V031,34290
K14_V003,3051
L27_V007,2689
L27_V005,601
K20_V003,17883
K17_V012,24548
L28_V015,3233
L29_V019,2295
K05_V024,17145
L28_V024,986
K15_V015,23399
L29_V019,10665
K01_V003,26663
L28_V015,27533
L29_V008,1090
K14_V012,5869
L29_V005,4725
K03_V022,9609
K13_V015,22010
K19_V009,11183
K15_V006,9393
K13_V017,23703
K02_V010,23624
K03_V013,24414
K10_V020,14997
L28_V022,12015
K13_V007,4681
L28_V007,10530
K17_V025,29547
L28_V002,7695
K13_V010,2538
K17_V012,24377
K04_V015,4636
L28_V002,16592
K09_V024,7389
K03_V022,8399
L29_V019,25839
L27_V010,12695
L29_V005,2475
K04_V015,4692
K13_V006,6331
K18_V027,5685
K11_V030,637
K02_V007,23727
L28_V007,944
K15_V019,10950
L28_V015,27119
K18_V027,5642
L29_V019,25297
K20_V013,23064
K14_V024,32447
L21_V015,20067
K16_V004,28371
K17_V020,9896
K17_V018,28809
L22_V005,9125
K17_V019,35691
L28_V003,7336
K12_V017,26958
K14_V012,786
L29_V002,1092
L29_V019,3774
L29_V019,7830
L28_V007,23895
K15_V003,3925
L28_V013,985
L28_V020,14210
K17_V028,10909
L28_V015,3772
L28_V001,317
K12_V029,2751
K09_V019,7632
L23_V011,3750
