L22_V011,12933
L22_V011,13209
L22_V011,13322
L22_V011,13685
L22_V011,13559
L29_V018,1282
L29_V019,1282
L30_V033,3032
L28_V008,23895
L30_V033,3072
L30_V033,7723
L29_V011,1276
L30_V033,3082
L30_V033,3042
L29_V010,1281
L29_V004,1282
L27_V016,1720
L27_V015,6480
L29_V009,1282
L29_V007,1282
L27_V004,675
L29_V010,1282
L30_V033,3027
L22_V011,13685
L29_V012,1282
L30_V033,3057
L22_V011,13559
L29_V013,1282
L28_V008,23866
L29_V005,1282
L27_V003,12150
L22_V011,14169
L30_V033,3022
L29_V020,1282
L30_V033,8382
L30_V033,3067
L28_V002,22140
L29_V020,1276
L29_V014,1276
L29_V003,1279
L29_V001,1279
L29_V011,1282
L22_V011,13415
L29_V015,1276
K18_V002,22152
L29_V022,1265
L29_V019,1283
L29_V015,26412
L27_V016,1755
L30_V033,8248
L29_V016,1282
L29_V023,1282
L28_V006,25637
L30_V033,3077
L30_V033,3092
L29_V004,1281
L28_V015,22226
L29_V009,10513
L22_V011,14085
L29_V001,1282
L29_V003,1282
L28_V006,24837
L29_V017,19035
L29_V009,12690
L29_V009,10530
L28_V006,25607
L29_V008,1276
L29_V015,2700
L29_V016,1265
L27_V016,1770
L29_V005,1276
L29_V020,1281
L29_V003,1277
L29_V001,1277
L29_V022,1276
L27_V016,1778
K19_V017,14937
L25_V049,18599
L27_V004,6767
L29_V017,1281
L22_V011,13485
K02_V010,30528
L30_V033,3062
L22_V011,12933
L29_V004,24630
L30_V033,3102
L28_V005,25275
L29_V015,26460
L28_V015,22403
L21_V014,17001
L22_V004,12488
L28_V019,27866
L29_V009,12825
L28_V015,22268
L27_V016,1769
L29_V014,1265
K18_V006,7225
L28_V005,11070
L29_V004,13266
L29_V023,1265
