K02_V023,20093
K03_V007,22595
K20_V023,957
K12_V005,13308
K03_V022,18999
K16_V026,18515
K06_V012,17645
L21_V012,17792
K02_V015,11877
K16_V016,13122
K02_V023,20093
K13_V008,23301
K03_V007,22595
K04_V009,18780
K14_V030,11406
K20_V005,10453
L21_V012,17847
K04_V026,10580
L22_V030,341
K03_V022,18879
K10_V022,21990
K04_V006,13233
K04_V026,10094
K13_V023,34056
K20_V023,957
K14_V014,24687
K03_V007,21518
K10_V011,18992
K10_V006,36039
K13_V016,27590
K03_V014,21183
K03_V007,33155
L21_V012,18617
K04_V020,14367
K03_V007,20546
K02_V017,17106
K08_V006,8837
K01_V028,21077
L21_V009,6525
K20_V005,10496
K19_V002,19820
K04_V026,10154
K14_V030,12384
K04_V006,13431
K14_V030,11752
K20_V005,768
K09_V021,22779
K03_V005,32462
K14_V030,12600
K05_V002,12167
L21_V012,18573
L21_V012,17645
K09_V011,14346
K20_V023,16157
K16_V026,13746
K16_V002,13830
K13_V030,10821
K05_V013,25485
K08_V009,28856
K16_V026,18245
K20_V007,29236
K04_V004,14021
K03_V010,17490
K03_V007,24126
K20_V009,22446
L22_V013,13743
K08_V016,11966
K20_V005,759
K06_V020,9690
K06_V016,11915
K13_V028,24899
K03_V022,19131
K04_V020,13737
K03_V022,18819
K12_V012,10703
K03_V007,33197
K20_V007,29493
K19_V030,38205
K08_V016,13524
K16_V013,17261
K13_V020,11160
K20_V007,29161
K03_V008,21180
K16_V026,19251
K14_V030,11550
K09_V012,20105
K04_V006,12146
K14_V030,11700
K15_V006,35867
K14_V003,1971
K07_V024,28428
K02_V023,20123
K01_V014,10748
K03_V007,21585
K01_V014,9534
K12_V002,21096
K20_V023,16097
L21_V012,786
K14_V030,9333
L22_V003,12600
