K13_V009,5757
K14_V006,3846
K08_V030,12879
K17_V008,19817
K17_V008,19890
K14_V021,14565
K06_V018,9237
K19_V004,39096
K06_V027,4700
K17_V008,19500
L28_V014,26730
K08_V030,12776
K03_V021,2747
K13_V009,6864
K03_V021,1812
K13_V016,29622
K08_V030,12165
K13_V008,28122
K05_V024,22949
K07_V009,1232
K08_V002,15019
K06_V027,4192
K02_V002,9551
K08_V002,14310
K19_V021,1662
K12_V029,2594
K07_V013,21810
K15_V025,6716
K20_V009,2114
L27_V003,1215
K15_V024,19985
K18_V017,12189
K14_V014,32220
K08_V030,12104
K12_V029,1897
K07_V013,21734
L22_V023,6330
K17_V003,2193
K18_V028,18830
K18_V026,4595
K17_V008,19408
K02_V007,8618
K19_V004,38934
K04_V016,9101
K12_V029,2751
K07_V013,21131
K05_V015,9150
K06_V008,17694
L27_V016,2970
K17_V003,482
K18_V020,10120
K07_V013,21300
K20_V030,1887
K03_V023,7470
K11_V027,34386
K09_V020,31368
K20_V030,650
K16_V027,16247
K12_V028,3457
K06_V024,6777
K14_V008,2801
K18_V012,20511
K06_V013,5321
K10_V011,8487
L27_V015,6345
K08_V030,11954
K12_V029,2624
K17_V008,19424
K17_V007,733
L29_V019,701
K17_V007,17664
K16_V021,11636
K03_V021,2589
K11_V026,2489
K08_V009,23865
K07_V006,18248
K04_V021,23603
L28_V001,20790
K19_V007,23520
K12_V029,2250
K09_V018,546
L22_V017,2970
K17_V008,19573
L29_V021,1523
K14_V019,33297
K14_V008,2921
K14_V008,2591
K08_V009,14802
K19_V004,39186
K20_V025,16780
K19_V007,23580
K07_V031,3922
K10_V013,9932
L28_V001,319
L22_V014,549
K06_V026,18314
L28_V024,12555
K01_V010,10488
K20_V030,2525
K07_V010,3612
