K09_V004,32015
K09_V015,22762
K04_V025,17879
K13_V020,19666
K07_V003,28977
K08_V022,2415
K13_V025,26327
K18_V021,9548
K01_V003,22098
K06_V017,13701
K04_V025,17625
K02_V015,7634
K18_V024,27807
K02_V025,23054
K15_V019,9591
K10_V005,8759
L22_V020,13130
K04_V025,18348
K04_V005,2712
K14_V004,13116
K13_V014,17061
K13_V030,9220
K13_V017,8954
L21_V024,16340
K20_V018,18372
K09_V020,4227
K06_V006,15601
K05_V010,10551
K16_V023,13401
K01_V021,7091
K08_V003,23559
K12_V022,17327
K05_V001,16168
K19_V004,6476
K13_V025,25638
K13_V030,8562
K05_V020,12521
K04_V005,2645
K04_V012,6261
K09_V015,23861
K13_V017,8742
K04_V026,3645
K13_V025,26282
K01_V024,5027
K15_V003,25018
K12_V019,1995
K17_V005,10238
K18_V024,28334
K13_V030,8971
K13_V001,6501
K14_V022,11073
K08_V022,9843
K10_V020,3071
K07_V019,28986
K04_V005,2748
K04_V029,2275
K16_V002,7080
K16_V011,23511
K01_V019,7467
K10_V001,9961
K13_V021,31388
K13_V021,32685
K16_V006,9932
K15_V017,28770
K04_V010,11874
K13_V025,26516
K10_V026,27854
K05_V001,19188
K03_V029,4774
K04_V005,14862
K01_V012,2993
K04_V010,11244
K01_V026,17993
K13_V013,9489
K18_V026,20818
K05_V004,25230
K01_V026,18000
K16_V027,22736
K10_V027,17616
K04_V025,18068
K09_V015,22997
K19_V018,27627
K03_V024,21047
K12_V017,4760
K14_V022,3165
K08_V028,23691
K13_V017,8924
L28_V010,22680
K06_V017,13851
K04_V026,24002
L30_V067,640
L26_V130,3295
K08_V027,16470
K14_V015,26061
K04_V003,26678
K05_V010,11307
K08_V007,20310
K06_V006,11946
K11_V021,25164
K03_V021,24117
